cite_key,year,type,title,journal,doi,focus,is_moo,is_mes,is_mcdm,surrogate_signal,matched_moo_terms,matched_mes_terms,matched_mcdm_terms,matched_algorithm_terms,matched_surrogate_terms,matched_ml_terms,matched_proxy_hints
chen_microgrid_2014,2014,INPROCEEDINGS,Microgrid multi-objective economic operation optimization considering reactive power,Springer Verlag,10.1007/978-1-4614-4981-2_56,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; combined heat and power; chp,,genetic algorithm,,,
chen_microgrid_2013,2013,ARTICLE,Microgrid multi-objective economic dispatch optimization,Zhongguo Dianji Gongcheng Xuebao,,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; combined heat and power; chp,,genetic algorithm; ga,,,
chen_optimal_2018,2018,ARTICLE,Optimal sizing for grid-tied microgrids with consideration of joint optimization of planning and operation,{IEEE} Trans. Sustainable Energy,10.1109/TSTE.2017.2724583,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids; distributed generation,,genetic algorithm,,,
chen_energy_2024,2024,ARTICLE,Energy management optimization of new energy hydrogen production system including multi-electrolyzers,Electr. Pow. Eng. Technol.,10.12158/j.2096-3203.2024.02.001,moo_mes,1,1,0,0,multi-objective; pareto,hydrogen,,spea,,,
chen_thermo-economic_2024,2024,ARTICLE,"Thermo-economic analysis of a pumped thermal energy storage combining cooling, heating and power system coupled with photovoltaic thermal collector: Exploration of low-grade thermal energy storage",J. Energy Storage,10.1016/j.est.2024.112718,moo_mes,1,1,0,0,multi-objective; multiobjective,combined cooling heating and power,,ga,,,
chen_thermodynamic_2023,2023,ARTICLE,Thermodynamic analysis of a hybrid energy system coupling solar organic Rankine cycle and ground source heat pump: Exploring heat cascade utilization,Energy,10.1016/j.energy.2023.129228,moo_mes,1,1,0,0,multi-objective; multiobjective,stand-alone,,ga,,,
chen_new_2024,2024,ARTICLE,A new low-carbon project scheduling problem with renewable and traditional energy: A comprehensive analysis and its solution,J. Clean. Prod.,10.1016/j.jclepro.2024.143089,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy,,,,,approximate
chen_multi-objective_2014,2014,INPROCEEDINGS,Multi-objective optimization configuration of multi-energy complementary park integrated energy supply center considering electric gas conversion planning,Springer Verlag,10.1007/978-981-13-9783-7_27,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; integrated energy; distributed energy,,genetic algorithm; ga,,,
chen_research_2018,2018,INPROCEEDINGS,Research on layered microgrid operation optimization based on {NSGA}-{II} algorithm,Institute of Electrical and Electronics Engineers Inc,10.1109/POWERCON.2018.8602169,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; nsga,microgrid,,ga; nsga,,,
chen_multi-objective_2025-1,2025,ARTICLE,Multi-objective optimization of multi-energy complementary systems integrated biomass-solar-wind energy utilization in rural areas,Energy Convers. Manage.,10.1016/j.enconman.2024.119241,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; non-dominated; nsga,"multi-energy; multi energy; combined cooling, heating, and power",,genetic algorithm; ga; nsga,,,
chen_waste_2025,2025,ARTICLE,Waste heat management of gas turbine-tailored power plants with reverse osmosis ({RO}) technology and hydrogen fuel production; sensitivity analysis and Techno-economic optimization using genetic algorithm methods,Appl Therm Eng,10.1016/j.applthermaleng.2025.125590,moo_mes,1,1,0,0,multi-criteria,hydrogen,,genetic algorithm; ga,,neural network,
chen_coordinated_2022,2022,ARTICLE,Coordinated multiobjective optimization of the integrated energy distribution system considering network reconfiguration and the impact of price fluctuation in the gas market,Int J Electr Power Energy Syst,10.1016/j.ijepes.2021.107776,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; integrated energy; energy hub,,ga,,,
chen_jump_2011,2011,ARTICLE,Jump and shift method for multi-objective optimization,{IEEE} Trans Ind Electron,10.1109/TIE.2011.2116756,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid,,,,,
chen_evaluation_2013,2013,ARTICLE,Evaluation of advantages of an energy storage system using recycled {EV} batteries,Int J Electr Power Energy Syst,10.1016/j.ijepes.2012.08.037,moo_mes,1,1,0,0,multi-objective,electric vehicle; electric vehicles,,genetic algorithm; ga,,,
chen_energy-efficient_2024,2024,ARTICLE,Energy-efficient scheduling for a hybrid flow shop problem while considering multi-renewable energy,Int J Prod Res,10.1080/00207543.2024.2340686,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy; microgrid; microgrids,,ga,,,
chen_scenario-based_2023,2023,ARTICLE,Scenario-based robust capacity planning of regional integrated energy systems considering carbon emissions,Renew. Energy,10.1016/j.renene.2023.03.030,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; integrated energy,,ga,,,
chen_surrogate_2020,2020,ARTICLE,Surrogate model based operation mode of distributed energy spot market,Dianli Zidonghua Shebei Electr. Power Autom. Equip.,10.16081/j.epae.202008025,moo_mes_surrogate,1,1,0,1,multi-objective; multiobjective,microgrid; distributed energy,,ga,surrogate,,surrogate
chen_optimal_2019,2019,ARTICLE,Optimal allocation method of hybrid active power filters in active distribution networks based on differential evolution algorithm,J. Power Electron.,10.6113/JPE.2019.19.5.1289,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; distributed generation,,differential evolution,,,
chen_exergy-economic_2023,2023,ARTICLE,Exergy-economic analysis and multi-objective optimization of a multi-generation system based on efficient waste heat recovery of combined wind turbine and compressed {CO}2 energy storage system,Sustainable Cities Soc.,10.1016/j.scs.2023.104714,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,ga,,,
chen_adaptive_2024,2024,ARTICLE,Adaptive Power Allocation Strategy for Hybrid Energy Storage Based on Multi-objective Coordination,Hunan Daxue Xuebao,10.16339/j.cnki.hdxbzkb.2024221,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids,,,,,
chen_data-driven_2024,2024,ARTICLE,Data-driven approaches to achieve energy transition: Statistical analysis of demand-side management and smart decision making in urban energy hub networks,Sustainable Cities Soc.,10.1016/j.scs.2023.105150,moo_mes,1,1,0,0,multi-objective; multiobjective,energy hub; electric vehicle,,ga,,lstm,
chen_thermodynamic_2020,2020,ARTICLE,Thermodynamic performance analysis and multi-criteria optimization of a hybrid combined heat and power system coupled with geothermal energy,Energy Convers. Manage.,10.1016/j.enconman.2020.112741,moo_mes,1,1,0,0,multiobjective; multi-criteria; multi criteria; multicriteria,combined heat and power; chp,,ga,,,
chen_constraint_2022,2022,ARTICLE,Constraint multi-objective optimal design of hybrid renewable energy system considering load characteristics,Complex Intell. Syst.,10.1007/s40747-021-00363-4,moo_mes,1,1,0,0,multi-objective; non-dominated,hybrid renewable energy system,,genetic algorithm,,,
chen_multi-objective_2018,2018,ARTICLE,"Multi-objective optimal energy management for the integrated electrical and natural gas network with combined cooling, heat and power plants",Energies,10.3390/en11040734,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated,multi-energy; cchp; chp,,genetic algorithm; ga,,,
chen_optimal_2019-1,2019,ARTICLE,Optimal sizing of microgrids with wind-hydropower-energy storage,Electr. Pow. Eng. Technol.,10.12158/j.2096-3203.2019.06.019,moo_mes,1,1,1,0,multi-objective; pareto; non-dominated; nsga,microgrid; microgrids,topsis,genetic algorithm; ga; nsga,,,
chen_multi-objective_2022-1,2022,ARTICLE,"Multi-objective optimization of an integrated energy system against energy, supply-demand matching and exergo-environmental cost over the whole life-cycle",Energy Convers. Manage.,10.1016/j.enconman.2021.115203,moo_mes,1,1,1,0,multi-objective; multiobjective,integrated energy; off-grid,topsis,ga,,,
chen_optimal_2021,2021,ARTICLE,Optimal design of integrated urban energy systems under uncertainty and sustainability requirements,Comput. Chem. Eng.,10.1016/j.compchemeng.2021.107502,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy,,,,,
chen_framework_2019,2019,ARTICLE,Framework of Integrated Charging Station for Renewable Energy Vehicle and Energy Optimal Dispatching Method,Dianli Xitong Zidonghue,10.7500/AEPS20181110001,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,hydrogen; electric vehicle; electric vehicles,,ga; nsga,,,
chen_multi-objective_2023-4,2023,INPROCEEDINGS,A Multi-objective Optimal Scheduling Model of a Virtual Power Plant Considering Uncertainties,Institute of Electrical and Electronics Engineers Inc,10.1109/ACPEE56931.2023.10135644,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,virtual power plant; distributed generation,,ga,,,
chen_multi-objective_2013,2013,ARTICLE,Multi-objective optimization for capacity configuration of {PV}-based electric vehicle charging stations,Diangong Jishu Xuebao,,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; nsga,electric vehicle; electric vehicles,,ga; nsga,,,
chen_capacity_2023,2023,INPROCEEDINGS,Capacity configuration optimization of port multi-energy system integrating wind turbine/photovoltaic/battery/hydrogen,Institute of Electrical and Electronics Engineers Inc,10.1109/ICTIS60134.2023.10243833,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy; hydrogen,,particle swarm; pso,,,
cheng_multi-objective_2018,2018,ARTICLE,Multi-objective optimization model of regional power-heat-water energy system compatible with demand-side resources,Paper Asia,,moo_mes,1,1,0,0,multi-objective; multiobjective,multi energy; integrated energy,,,,,
cheng_economic_2018,2018,ARTICLE,Economic Optimization of Microgrid Based on Improved Quantum Genetic Algorithm,Gaoya Dianqi,10.13296/j.1001-1609.hva.2018.03.020,moo_mes,1,1,0,0,multi-objective,microgrid; distributed generation; combined heat and power; electric vehicle; electric vehicles,,genetic algorithm,,,
cheng_multi-objective_2017,2017,INPROCEEDINGS,A multi-objective based capacity optimization design of standalone microgrid,Institute of Electrical and Electronics Engineers Inc,10.1109/EI2.2017.8244419,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro grid; microgrids; standalone; distributed generation,,particle swarm; pso,,,
cheng_dynamic_2017,2017,ARTICLE,Dynamic dispatch optimization of microgrid based on a {QS}-{PSO} algorithm,J. Renewable Sustainable Energy,10.1063/1.4995646,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; distributed generation,,ga; particle swarm; pso,,,instead of
cheng_bi-level_2022,2022,ARTICLE,Bi-level multi-objective optimization of a new energy microgrid with electric vehicles,Dianli Xitong Baohu yu Kongzhi,10.19783/j.cnki.pspc.211149,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids; distributed generation; electric vehicle; electric vehicles,,particle swarm; pso,,,
cheng_optimal_2014,2014,INPROCEEDINGS,Optimal siting and sizing of distributed generation planning in a standalone microgrid,Trans Tech Publications Ltd,10.4028/www.scientific.net/AMR.960-961.1048,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; stand-alone; standalone; distributed generation,,particle swarm,,,
cheng_research_2019,2019,ARTICLE,Research on bi-level energy dispatching strategy optimization for regional microgrid cluster,Yi Qi Yi Biao Xue Bao,10.19650/j.cnki.cjsi.J1804599,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; mopso,microgrid; micro grid; microgrids,,particle swarm; pso; mopso,,,
cheraghi_multi-objective_2023,2023,ARTICLE,Multi-objective optimization of a hybrid renewable energy system supplying a residential building using {NSGA}-{II} and {MOPSO} algorithms,Energy Conversion and Management,10.1016/j.enconman.2023.117515,moo_mes,1,1,0,0,multi-objective; pareto; nsga; mopso,hybrid renewable energy system,,ga; nsga; pso; mopso,,,
cherif_dynamics_2023,2023,INPROCEEDINGS,Dynamics of Multi-Objective Energy Optimization in Multi-Energy Micro-Grids Based on Renewable Energy,Institute of Electrical and Electronics Engineers Inc,10.1109/CoDIT58514.2023.10284137,moo_mes_surrogate,1,1,0,1,multi-objective; multi objective; multiobjective; multi-criteria,multi-energy; multi energy; microgrid; micro-grid,,genetic algorithm; ga,metamodel; meta-model; meta model; metamodeling,,
choobineh_multi-objective_2016,2016,ARTICLE,A multi-objective optimization framework for energy and asset management in an industrial Microgrid,J. Clean. Prod.,10.1016/j.jclepro.2016.08.138,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,microgrid; micro grid; distributed generation,,spea,,,
choobineh_robust_2019,2019,ARTICLE,Robust optimal energy pricing and dispatch for a multi-microgrid industrial park operating based on just-in-time strategy,{IEEE} Trans Ind Appl,10.1109/TIA.2019.2903182,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,microgrid; micro-grid; micro grid; microgrids,,ga,,,instead of
christo_demand-side_2019,2019,ARTICLE,Demand-side energy management by cooperative combination of plans: A multi-objective method applicable to isolated communities,Appl. Energy,10.1016/j.apenergy.2019.02.011,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids,,ga,,,
chu_research_2019,2019,INPROCEEDINGS,Research on Optimal Configuration of Hybrid Energy Storage Capacity Based on Improved Particle Swarm Optimization Algorithm,Institute of Electrical and Electronics Engineers Inc,10.1109/IAEAC47372.2019.8998019,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids,,particle swarm; pso,,,
chu_technology_2020,2020,ARTICLE,Technology and Application of Multi-energy Coordinative Optimization With Complex Cascade Transmission Section,Dianwang Jishu,10.13335/j.1000-3673.pst.2020.0484,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy,,,,,
clarke_multi-objective_2015,2015,ARTICLE,Multi-objective optimisation of renewable hybrid energy systems with desalination,Energy,10.1016/j.energy.2015.05.065,moo_mes,1,1,0,0,multi-objective; multiobjective,stand-alone,,ga; particle swarm; pso,,,replace
cococcioni_solving_2016,2016,INPROCEEDINGS,Solving the environmental economic dispatch problem with prohibited operating zones in microgrids using {NSGA}-{II} and {TOPSIS},Association for Computing Machinery,10.1145/2851613.2853130,moo_mes,1,1,1,0,multi-objective; multiobjective; pareto; nsga,microgrid; microgrids,topsis,genetic algorithm; ga; nsga,,,
coignard_individual_2024,2024,ARTICLE,Individual and collective objectives in an energy community with network constraints,Sustainable Cities Soc.,10.1016/j.scs.2023.105083,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,energy community; energy communities,,ga,,,
colakoglu_energy_2022,2022,ARTICLE,"Energy, exergy and economic analyses and multiobjective optimization of a novel solar multi-generation system for production of green hydrogen and other utilities",Int J Hydrogen Energy,10.1016/j.ijhydene.2021.12.203,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,,,,
colson_towards_2010,2010,INPROCEEDINGS,Towards real-time microgrid power management using computational intelligence methods,,,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro grid; microgrids; distributed generation,,particle swarm; pso,,,
conti_multi-objective_2019,2019,ARTICLE,Multi-objective optimization of off-grid hybrid renewable energy systems in buildings with prior design-variable screening,Energies,10.3390/en12153026,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,hybrid renewable energy system; hybrid renewable energy systems; off-grid,,genetic algorithm,,,instead of
contreras_multi-objective_2018,2018,INPROCEEDINGS,Multi-objective probabilistic power resources planning for microgrids with ancillary services capacity,Institute of Electrical and Electronics Engineers Inc,10.23919/PSCC.2018.8450878,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,microgrid; micro grid; microgrids; distributed generation,,ga; nsga,,,
contreras_optimal_2019,2019,ARTICLE,Optimal microgrid planning for enhancing ancillary service provision,J. Mod. Power Syst. Clean Energy,10.1007/s40565-019-0528-3,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated; nsga,microgrid; micro grid; microgrids; distributed resources,,genetic algorithm; ga; nsga,,,
contreras_probabilistic_2020,2020,ARTICLE,Probabilistic multi-objective microgrid planning methodology for optimizing the ancillary services provision,Electr Power Syst Res,10.1016/j.epsr.2020.106633,moo_mes,1,1,1,0,multi-objective; nsga,microgrid; micro-grid; microgrids; distributed energy,ahp,ga; nsga,,,
cortes-caicedo_multi-objective_2025,2025,ARTICLE,A multi-objective optimization approach based on the Non-Dominated Sorting Genetic Algorithm {II} for power coordination in battery energy storage systems for {DC} distribution network applications,J. Energy Storage,10.1016/j.est.2025.115430,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; pareto; non-dominated; nsga,distributed energy; distributed generation,,genetic algorithm; ga; nsga,,,approximation
cortes-caicedo_multi-objective_2024,2024,ARTICLE,A multi-objective {PSO} for {DC} microgrids: Efficient battery management to minimize energy losses and operating costs,J. Energy Storage,10.1016/j.est.2024.112550,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; mopso,microgrid; microgrids,,particle swarm; pso; mopso,,,approximation
croce_smart_2017,2017,INPROCEEDINGS,Smart district energy optimization of flexible energy units for the integration of local energy storage,Institute of Electrical and Electronics Engineers Inc,10.1109/EEEIC.2017.7977597,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated,electric vehicle; electric vehicles,,genetic algorithm; ga,,,
croce_combining_2020,2020,ARTICLE,Combining machine learning analysis and incentive-based genetic algorithms to optimise energy district renewable self-consumption in demand-response programs,Electronics (Switzerland),10.3390/electronics9060945,moo_mes,1,1,0,0,multi-objective,electric vehicle; electric vehicles,,genetic algorithm,,machine learning,
cui_resource_2024,2024,INPROCEEDINGS,Resource Hub Dispatch Operation Strategy for Distribution Network Energy Management,Institute of Electrical and Electronics Engineers Inc,10.1109/IFEEA64237.2024.10878726,moo_mes,1,1,0,0,multi-objective,multi-energy; microgrid; microgrids; distributed energy,,,,,
cui_multi-objective_2023,2023,ARTICLE,Multi-objective optimal scheduling of charging stations based on deep reinforcement learning,Front. Energy Res.,10.3389/fenrg.2022.1042882,moo_mes_surrogate,1,1,0,1,multi-objective; multi objective; multiobjective,microgrid; microgrids; electric vehicle; electric vehicles,,ga,,deep learning,replace
cui_improved_2022,2022,ARTICLE,Improved normal-boundary intersection algorithm: A method for energy optimization strategy in smart buildings,Build. Environ.,10.1016/j.buildenv.2022.108846,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy,,,,,
cui_interval_2022,2022,ARTICLE,Interval Multi-objective Optimal Dispatch of Integrated Energy System Under Multiple Uncertainty Environment,Dianwang Jishu,10.13335/j.1000-3673.pst.2021.1612,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; integrated energy,,,,,
cutore_multi-objective_2024,2024,ARTICLE,Multi-objective optimization of a hydrogen supply chain network: Wind and solid biomass as primary energy sources for the public transport in Sicily,Energy Convers. Manage.,10.1016/j.enconman.2024.118717,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,ga,,,
da_silva_preference-based_2020,2020,INPROCEEDINGS,A preference-based multi-objective demand response mechanism,Institute of Electrical and Electronics Engineers Inc,10.1109/CEC48606.2020.9185875,moo_mes,1,1,0,0,multi-objective; multiobjective; many-objective; non-dominated; nsga,microgrid,,genetic algorithm; ga; nsga,,,
da_silva_preference-based_2020-1,2020,ARTICLE,A preference-based demand response mechanism for energy management in a microgrid,J. Clean. Prod.,10.1016/j.jclepro.2020.120034,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated; nsga,microgrid; micro grid; distributed energy,,genetic algorithm; ga; nsga,,,
dai_low-carbon_2023,2023,ARTICLE,Low-Carbon Optimal Scheduling Model for Peak Shaving Resources in Multi-Energy Power Systems Considering Large-Scale Access for Electric Vehicles,Process.,10.3390/pr11051532,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,multi-energy; multi energy; hydrogen; electric vehicle; electric vehicles,,ga; nsga,,,
dai_multi-objective_2023,2023,ARTICLE,Multi-Objective Optimization of Combined Cooling Heating and Power System Considering Photovoltaic-Wind-Gas-Power Collaborative Energy Supply,Tongji Daxue Xuebao,10.11908/j.issn.0253-374x.21573,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,multi-energy; multi energy; cchp; combined cooling heating and power; chp,,ga; particle swarm; pso,,,
dal_cin_multi-criteria_2022,2022,ARTICLE,A multi-criteria approach to optimize the design-operation of Energy Communities considering economic-environmental objectives and demand side management,Energy Convers. Manage.,10.1016/j.enconman.2022.115677,moo_mes,1,1,0,0,multi-objective; multiobjective; multi-criteria,energy community; energy communities,,ga,,,
dal_cin_domes_2025,2025,ARTICLE,"{DOMES}: A general optimization method for the integrated design of energy conversion, storage and networks in multi-energy systems",Appl. Energy,10.1016/j.apenergy.2024.124702,moo_mes,1,1,0,0,multi-objective,multi-energy; microgrid; microgrids; district heating,,ga,,,
damgacioglu_dynamic_2018,2018,INCOLLECTION,A dynamic data-driven optimization framework for demand side management in microgrids,Handbook of Dynamic Data Driven Applications Systems,10.1007/978-3-319-95504-9_21,moo_mes,1,1,0,0,multi-objective,microgrid; microgrids; distributed generation,,ga,,,
damgacioglu_dynamic_2022,2022,INCOLLECTION,A Dynamic Data-Driven Optimization Framework for Demand Side Management in Microgrids,Handbook of Dynamic Data Driven Applications Systems: Volume 1: Second Edition,10.1007/978-3-030-74568-4_21,moo_mes,1,1,0,0,multi-objective; multi objective,microgrid; microgrids; distributed generation,,ga,,,
danish_techno-economic_2024,2024,ARTICLE,Techno-Economic Modeling of Diverse Renewable Energy Sources Integration: Achieving Net-Zero {CO}2 Emissions,{IEEJ} Trans. Electr. Electron. Eng.,10.1002/tee.24065,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,,,,
darvishi_multi-objective_2024,2024,ARTICLE,Multi-objective optimization of a socio-economic energy hub with demand response program and considering customer satisfaction,J. Energy Storage,10.1016/j.est.2024.113624,moo_mes,1,1,0,0,multi-objective; pareto,multi-energy; energy hub; hydrogen,,ga,,,
das_optimization_2021,2021,INCOLLECTION,Optimization algorithm for renewable energy integration,Intelligent Renewable Energy Systems: Integrating Artificial Intelligence Techniques and Optimization Algorithms,10.1002/9781119786306.ch1,moo_mes,1,1,0,0,multi-objective,distributed generation,,,,,
das_techno-economic_2021,2021,ARTICLE,Techno-economic and environmental assessment of a hybrid renewable energy system using multi-objective genetic algorithm: A case study for remote Island in Bangladesh,Energy Convers. Manage.,10.1016/j.enconman.2020.113823,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated,hybrid renewable energy system; hybrid renewable energy systems,,genetic algorithm; ga,,,
das_multi-objective_2021,2021,ARTICLE,Multi-objective optimization of hybrid renewable energy system by using novel autonomic soft computing techniques,Comput Electr Eng,10.1016/j.compeleceng.2021.107350,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,micro grid; hybrid renewable energy system,,ga; particle swarm; pso,,,
das_optimal_2020,2020,INPROCEEDINGS,Optimal Component Sizing of an Isolated {PV}-Wind-Battery Microgrid in India using Multi Objective Optimisation,Institute of Electrical and Electronics Engineers Inc,10.1109/INDICON49873.2020.9342122,moo_mes,1,1,0,0,multi objective; multiobjective,microgrid; microgrids,,,,,
das_real-time_2021,2021,ARTICLE,Real-time multi-objective optimisation for electric vehicle charging management,J. Clean. Prod.,10.1016/j.jclepro.2021.126066,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,electric vehicle; electric vehicles,,,,,
das_multi-objective_2020,2020,ARTICLE,Multi-objective techno-economic-environmental optimisation of electric vehicle for energy services,Appl. Energy,10.1016/j.apenergy.2019.113965,moo_mes,1,1,1,0,multi-objective; multiobjective; multi-criteria; multi criteria,micro-grid; electric vehicle; electric vehicles,multi-criteria decision; multi criteria decision,,,,
das_technically_2023,2023,ARTICLE,"Technically efficient, economic and environmentally benign hybrid decentralized energy solution for an Indian village: Multi criteria decision making approach",Journal of Cleaner Production,10.1016/j.jclepro.2022.135717,moo_mes,1,1,1,0,multi criteria,integrated energy,multi criteria decision; topsis; electre,ga,,,
das_multi_2023,2023,ARTICLE,Multi criteria decision making for the most suitable combination of energy resources for a decentralized hybrid energy solution with green hydrogen as the storage option,Energy Conversion and Management,10.1016/j.enconman.2023.117028,moo_mes,1,1,1,0,multi-criteria; multi criteria,hybrid renewable energy system; hybrid renewable energy systems; hydrogen,multi-criteria decision; multi criteria decision; topsis; vikor,ga,,,
das_optimal_2021,2021,ARTICLE,Optimal Sizing and Control of Solar {PV}-{PEMFC} Hybrid Power,Int. J. Math. Eng. Manag. Sci.,10.33889/IJMEMS.2021.6.4.068,moo_mes,1,1,0,0,multi-objective; multiobjective,stand-alone; hydrogen,,ga,,,
datta_energy_2021,2021,INPROCEEDINGS,Energy Management of multi-microgrids considering impacts of plug-in hybrid vehicles uncertainties and demand response,{IEEE} Computer Society,,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro-grid; microgrids; distributed generation; electric vehicle; electric vehicles,,ga,,,
davoodi_multi-objective_2025,2025,ARTICLE,Multi-objective optimization of an off-grid {CAES}-based cogeneration plant for quad-generation,Energy,10.1016/j.energy.2025.135680,moo_mes,1,1,1,0,multi-objective,off-grid,topsis,,,,
de_effective_2021,2021,ARTICLE,An effective energy flow management in grid-connected solar–wind-microgrid​ system incorporating economic and environmental generation scheduling using a meta-dynamic approach-based multiobjective flower pollination algorithm,Energy Rep.,10.1016/j.egyr.2021.04.006,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro-grid; micro grid,,particle swarm; pso,,,
deckmyn_multi-objective_2014,2014,INPROCEEDINGS,Multi-objective optimization for environomic scheduling in microgrids,{IEEE} Computer Society,10.1109/PESGM.2014.6939538,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro grid; microgrids; distributed generation,,,,,
deckmyn_energy_2013,2013,INPROCEEDINGS,Energy management and dynamic optimisation of eco-industrial parks,,10.1109/UPEC.2013.6714920,moo_mes,1,1,0,0,multi-objective,microgrid; micro-grid; microgrids; distributed energy,,ga,,,
dehghani_smart_2025,2025,ARTICLE,Smart homes energy management: Optimal multi-objective appliance scheduling model considering electrical energy storage and renewable energy resources,Heliyon,10.1016/j.heliyon.2025.e42417,moo_mes,1,1,0,0,multi-objective; pareto,microgrid,,gwo,,,
dehghanpour_survey_2017,2017,ARTICLE,A survey on smart agent-based microgrids for resilient/self-healing grids,Energies,10.3390/en10050620,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,microgrid; micro grid; microgrids,,ga,,,
deihimi_interactive_2016,2016,ARTICLE,An interactive operation management of a micro-grid with multiple distributed generations using multi-objective uniform water cycle algorithm,Energy,10.1016/j.energy.2016.03.048,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; non-dominated; nsga; mopso,micro-grid; micro grid; stand-alone; distributed generation,,ga; nsga; particle swarm; pso; mopso,,,
deng_energy_2021,2021,INPROCEEDINGS,Energy Consumption Analysis and Multi-objective Operation optimization of Intelligent Building System Based on {TRNSYS}-{MATLAB},Institute of Electrical and Electronics Engineers Inc,10.1109/CEEPE51765.2021.9475667,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,microgrid; microgrids; cchp; combined cooling heating and power; chp,,ga; nsga,,,
di_silvestre_generalized_2014,2014,ARTICLE,A generalized framework for optimal sizing of distributed energy resources in micro-grids using an indicator-based swarm approach,{IEEE} Trans. Ind. Inf.,10.1109/TII.2013.2272945,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; nsga,microgrid; micro-grid; micro grid; microgrids; distributed energy,,ga; nsga,,,approximate
di_somma_managing_2020,2020,ARTICLE,Managing plug-in electric vehicles in eco-environmental operation optimization of local multi-energy systems,Sustain. Energy Grids Netw.,10.1016/j.segan.2020.100376,moo_mes,1,1,0,0,multi-objective,multi-energy; distributed energy; electric vehicle; electric vehicles,,,,,
dinesh_multi-objective_2024,2024,INCOLLECTION,Multi-Objective Optimization Process to Analyze the Renewable Energy Storage and Distribution System from the Grid,Sustainable Smart Homes and Buildings with Internet of Things,10.1002/9781394231522.ch11,moo_mes,1,1,1,0,multi-objective,microgrid; standalone,ahp,,,,
ding_technical_2022,2022,ARTICLE,"Technical assessment of Multi-generation energy system driven by integrated renewable energy Sources: Energetic, exergetic and optimization approaches",Fuel,10.1016/j.fuel.2022.125689,moo_mes,1,1,0,0,multi-objective; multiobjective,hydrogen,,ga,,,
